,Score,Localization,Dataset_Name,Type
USP42,0.4566744,Nucleus,Lung_Tumor_PD,Proteome
USP47,-0.1506718,Cytosol,Lung_Tumor_PD,Proteome
USP5,-0.51832765,Cytosol,Lung_Tumor_PD,Proteome
USP7,0.5064656,Nucleus,Lung_Tumor_PD,Proteome
USP8,-0.09555444,Cytosol,Lung_Tumor_PD,Proteome
USP9X,-0.21060646,Cytosol,Lung_Tumor_PD,Proteome
UTP14A,0.35370395,Nucleus,Lung_Tumor_PD,Proteome
UTP15,0.34988213,Nucleus,Lung_Tumor_PD,Proteome
UTP18,0.293346,Nucleus,Lung_Tumor_PD,Proteome
UTP20,0.40343648,Nucleus,Lung_Tumor_PD,Proteome
UTP23,0.22993281,Nucleus,Lung_Tumor_PD,Proteome
UTP3,0.27139482,Nucleus,Lung_Tumor_PD,Proteome
UTP6,0.3761742,Nucleus,Lung_Tumor_PD,Proteome
UTRN,-0.40498582,Mitochondria,Lung_Tumor_PD,Proteome
UXS1,-0.34085575,Secretory,Lung_Tumor_PD,Proteome
VAMP3,0.1856355,Secretory,Lung_Tumor_PD,Proteome
VAMP4,-0.37585947,Secretory,Lung_Tumor_PD,Proteome
VAMP7,0.24097696,Secretory,Lung_Tumor_PD,Proteome
VANGL1,-0.026486333,Secretory,Lung_Tumor_PD,Proteome
VAPA,0.18471864,Secretory,Lung_Tumor_PD,Proteome
VAPB,-0.4494047,Secretory,Lung_Tumor_PD,Proteome
VASP,-0.10034461,Cytosol,Lung_Tumor_PD,Proteome
VBP1,-0.4047866,Cytosol,Lung_Tumor_PD,Proteome
VCL,-0.028087964,Cytosol,Lung_Tumor_PD,Proteome
VCP,-0.092154466,Cytosol,Lung_Tumor_PD,Proteome
VCPIP1,-0.24451779,Cytosol,Lung_Tumor_PD,Proteome
VDAC1,0.43586418,Mitochondria,Lung_Tumor_PD,Proteome
VDAC2,0.4516187,Mitochondria,Lung_Tumor_PD,Proteome
VDAC3,0.47153333,Mitochondria,Lung_Tumor_PD,Proteome
VEZT,-0.28939995,Secretory,Lung_Tumor_PD,Proteome
VIPAS39,-0.14957999,Cytosol,Lung_Tumor_PD,Proteome
VMP1,0.24030627,Secretory,Lung_Tumor_PD,Proteome
VPS13A,-0.43884772,Secretory,Lung_Tumor_PD,Proteome
VPS13C,-0.09944694,Cytosol,Lung_Tumor_PD,Proteome
VPS25,-0.037235994,Cytosol,Lung_Tumor_PD,Proteome
VPS26A,-0.19611129,Cytosol,Lung_Tumor_PD,Proteome
VPS33B,-0.15254256,Cytosol,Lung_Tumor_PD,Proteome
VPS35,-0.19300792,Cytosol,Lung_Tumor_PD,Proteome
VPS37B,-0.36779183,Cytosol,Lung_Tumor_PD,Proteome
VPS4A,-0.19722609,Cytosol,Lung_Tumor_PD,Proteome
VPS4B,-0.18853128,Cytosol,Lung_Tumor_PD,Proteome
VPS52,-0.16715546,Cytosol,Lung_Tumor_PD,Proteome
VTA1,-0.51168567,Cytosol,Lung_Tumor_PD,Proteome
VTI1A,0.21434094,Secretory,Lung_Tumor_PD,Proteome
VWA8,0.29626325,Mitochondria,Lung_Tumor_PD,Proteome
WAC,0.46086037,Nucleus,Lung_Tumor_PD,Proteome
WARS2,0.44323814,Mitochondria,Lung_Tumor_PD,Proteome
WBP11,0.53033656,Nucleus,Lung_Tumor_PD,Proteome
WDFY1,0.048209004,Secretory,Lung_Tumor_PD,Proteome
WDR1,-0.06317025,Cytosol,Lung_Tumor_PD,Proteome
WDR18,0.1897225,Nucleus,Lung_Tumor_PD,Proteome
WDR3,0.37285942,Nucleus,Lung_Tumor_PD,Proteome
WDR33,0.5234471,Nucleus,Lung_Tumor_PD,Proteome
WDR36,0.32063368,Nucleus,Lung_Tumor_PD,Proteome
WDR37,-0.10071121,Cytosol,Lung_Tumor_PD,Proteome
WDR43,0.29018813,Nucleus,Lung_Tumor_PD,Proteome
WDR44,-0.17327024,Cytosol,Lung_Tumor_PD,Proteome
WDR45,-0.11693733,Cytosol,Lung_Tumor_PD,Proteome
WDR46,0.34351996,Nucleus,Lung_Tumor_PD,Proteome
WDR6,-0.09016129,Cytosol,Lung_Tumor_PD,Proteome
WDR7,-0.08004951,Cytosol,Lung_Tumor_PD,Proteome
WDR75,0.25450593,Nucleus,Lung_Tumor_PD,Proteome
WDR76,0.44792768,Nucleus,Lung_Tumor_PD,Proteome
WDR77,-0.5368673,Cytosol,Lung_Tumor_PD,Proteome
WDR81,-0.08263781,Cytosol,Lung_Tumor_PD,Proteome
WDR83,0.51065886,Nucleus,Lung_Tumor_PD,Proteome
WDSUB1,-0.4347369,Cytosol,Lung_Tumor_PD,Proteome
WDTC1,-0.10817384,Cytosol,Lung_Tumor_PD,Proteome
WFS1,0.2205389,Secretory,Lung_Tumor_PD,Proteome
WIPI2,-0.074128956,Cytosol,Lung_Tumor_PD,Proteome
WIZ,0.5186737,Nucleus,Lung_Tumor_PD,Proteome
WLS,0.1287165,Secretory,Lung_Tumor_PD,Proteome
WNK1,-0.107593104,Cytosol,Lung_Tumor_PD,Proteome
WRN,0.44089505,Nucleus,Lung_Tumor_PD,Proteome
WRNIP1,0.4953947,Nucleus,Lung_Tumor_PD,Proteome
WWC2,-0.071200535,Cytosol,Lung_Tumor_PD,Proteome
WWC3,-0.046774946,Cytosol,Lung_Tumor_PD,Proteome
WWP1,-0.14669251,Secretory,Lung_Tumor_PD,Proteome
WWP2,0.13079014,Secretory,Lung_Tumor_PD,Proteome
XIAP,-0.23118474,Cytosol,Lung_Tumor_PD,Proteome
XPC,0.47663888,Nucleus,Lung_Tumor_PD,Proteome
XPNPEP1,-0.20183687,Cytosol,Lung_Tumor_PD,Proteome
XPO5,-0.66252,Cytosol,Lung_Tumor_PD,Proteome
XRCC1,0.44727838,Nucleus,Lung_Tumor_PD,Proteome
XRCC4,-0.41102424,Nucleus,Lung_Tumor_PD,Proteome
YAP1,-0.07605043,Cytosol,Lung_Tumor_PD,Proteome
YES1,-0.57458156,Secretory,Lung_Tumor_PD,Proteome
YIF1B,0.21278754,Secretory,Lung_Tumor_PD,Proteome
YIPF3,0.24893807,Secretory,Lung_Tumor_PD,Proteome
YIPF4,0.24749748,Secretory,Lung_Tumor_PD,Proteome
YIPF5,0.22065891,Secretory,Lung_Tumor_PD,Proteome
YKT6,-0.15057221,Cytosol,Lung_Tumor_PD,Proteome
YLPM1,0.40272778,Nucleus,Lung_Tumor_PD,Proteome
YME1L1,0.18700339,Mitochondria,Lung_Tumor_PD,Proteome
YTHDC2,-0.46847072,Nucleus,Lung_Tumor_PD,Proteome
YWHAB,-0.11694616,Cytosol,Lung_Tumor_PD,Proteome
YWHAE,-0.45818272,Cytosol,Lung_Tumor_PD,Proteome
YWHAG,-0.37892818,Cytosol,Lung_Tumor_PD,Proteome
YWHAH,-0.040445305,Cytosol,Lung_Tumor_PD,Proteome
YWHAQ,-0.28186688,Cytosol,Lung_Tumor_PD,Proteome
YWHAZ,-0.20255381,Cytosol,Lung_Tumor_PD,Proteome
ZBED5,-0.69943744,Secretory,Lung_Tumor_PD,Proteome
ZBTB11,0.37688366,Nucleus,Lung_Tumor_PD,Proteome
ZBTB14,0.50733286,Nucleus,Lung_Tumor_PD,Proteome
ZBTB17,0.46514288,Nucleus,Lung_Tumor_PD,Proteome
ZBTB21,0.3400855,Nucleus,Lung_Tumor_PD,Proteome
ZBTB4,-0.4931559,Nucleus,Lung_Tumor_PD,Proteome
ZBTB40,0.4631112,Nucleus,Lung_Tumor_PD,Proteome
ZBTB8OS,-0.1775566,Cytosol,Lung_Tumor_PD,Proteome
ZC3H11A,0.53711855,Nucleus,Lung_Tumor_PD,Proteome
ZC3H8,0.27467978,Nucleus,Lung_Tumor_PD,Proteome
ZC3HAV1,0.24707504,Secretory,Lung_Tumor_PD,Proteome
ZC3HC1,0.43322113,Nucleus,Lung_Tumor_PD,Proteome
ZCCHC7,0.46690607,Nucleus,Lung_Tumor_PD,Proteome
ZCCHC9,0.25834465,Nucleus,Lung_Tumor_PD,Proteome
ZCRB1,0.4938685,Nucleus,Lung_Tumor_PD,Proteome
ZDHHC13,-0.20834963,Secretory,Lung_Tumor_PD,Proteome
ZDHHC17,0.18784858,Secretory,Lung_Tumor_PD,Proteome
ZDHHC18,-0.21731006,Secretory,Lung_Tumor_PD,Proteome
ZDHHC20,0.21627001,Secretory,Lung_Tumor_PD,Proteome
ZDHHC3,-0.4308835,Secretory,Lung_Tumor_PD,Proteome
ZDHHC5,-0.13068396,Secretory,Lung_Tumor_PD,Proteome
ZDHHC7,0.24410437,Secretory,Lung_Tumor_PD,Proteome
ZFAND1,-0.107216045,Cytosol,Lung_Tumor_PD,Proteome
ZFAND5,-0.60224473,Cytosol,Lung_Tumor_PD,Proteome
ZFC3H1,0.4808677,Nucleus,Lung_Tumor_PD,Proteome
ZFHX3,0.537626,Nucleus,Lung_Tumor_PD,Proteome
ZFP64,0.44941136,Nucleus,Lung_Tumor_PD,Proteome
ZFPL1,0.19120553,Secretory,Lung_Tumor_PD,Proteome
ZFR,0.40103,Nucleus,Lung_Tumor_PD,Proteome
ZFX,-0.0011849111,Nucleus,Lung_Tumor_PD,Proteome
ZFYVE1,-0.09546892,Cytosol,Lung_Tumor_PD,Proteome
ZFYVE19,-0.08914962,Cytosol,Lung_Tumor_PD,Proteome
ZFYVE27,0.21877368,Secretory,Lung_Tumor_PD,Proteome
ZHX1,-0.14784914,Nucleus,Lung_Tumor_PD,Proteome
ZHX2,0.4949796,Nucleus,Lung_Tumor_PD,Proteome
ZMPSTE24,0.24741723,Secretory,Lung_Tumor_PD,Proteome
ZMYM2,0.5202454,Nucleus,Lung_Tumor_PD,Proteome
ZMYND11,0.47991535,Nucleus,Lung_Tumor_PD,Proteome
ZNF106,0.5248196,Nucleus,Lung_Tumor_PD,Proteome
ZNF131,0.45487443,Nucleus,Lung_Tumor_PD,Proteome
ZNF143,0.5009041,Nucleus,Lung_Tumor_PD,Proteome
ZNF148,-0.15030865,Nucleus,Lung_Tumor_PD,Proteome
ZNF217,0.52654344,Nucleus,Lung_Tumor_PD,Proteome
ZNF280C,-0.18352786,Nucleus,Lung_Tumor_PD,Proteome
ZNF292,0.5089126,Nucleus,Lung_Tumor_PD,Proteome
ZNF318,0.52135646,Nucleus,Lung_Tumor_PD,Proteome
ZNF326,0.4650266,Nucleus,Lung_Tumor_PD,Proteome
ZNF346,0.48791403,Nucleus,Lung_Tumor_PD,Proteome
ZNF384,0.43620345,Nucleus,Lung_Tumor_PD,Proteome
ZNF512,-0.577741,Nucleus,Lung_Tumor_PD,Proteome
ZNF512B,-0.52769417,Nucleus,Lung_Tumor_PD,Proteome
ZNF574,0.4937007,Nucleus,Lung_Tumor_PD,Proteome
ZNF629,0.52263373,Nucleus,Lung_Tumor_PD,Proteome
ZNF644,0.5070169,Nucleus,Lung_Tumor_PD,Proteome
ZNF652,0.4055099,Nucleus,Lung_Tumor_PD,Proteome
ZNF668,0.47081825,Nucleus,Lung_Tumor_PD,Proteome
ZNF687,0.51443505,Nucleus,Lung_Tumor_PD,Proteome
ZNF768,0.532935,Nucleus,Lung_Tumor_PD,Proteome
ZNF800,-0.5833191,Nucleus,Lung_Tumor_PD,Proteome
ZNHIT6,0.53177214,Nucleus,Lung_Tumor_PD,Proteome
ZYX,-0.03336635,Cytosol,Lung_Tumor_PD,Proteome
ZZEF1,-0.12652914,Cytosol,Lung_Tumor_PD,Proteome
AAAS,-0.17316258,Secretory,Lung_Tumor_MD,Transcriptome
AACS,-0.032769617,Cytosol,Lung_Tumor_MD,Transcriptome
AAK1,-0.14728205,Cytosol,Lung_Tumor_MD,Transcriptome
AASDHPPT,-0.036597263,Cytosol,Lung_Tumor_MD,Transcriptome
AATF,-0.040892802,Nucleus,Lung_Tumor_MD,Transcriptome
ABCB10,0.030853625,Mitochondria,Lung_Tumor_MD,Transcriptome
ABCB7,0.04199997,Mitochondria,Lung_Tumor_MD,Transcriptome
ABCB8,-0.03463032,Mitochondria,Lung_Tumor_MD,Transcriptome
ABCC1,-0.23108836,Secretory,Lung_Tumor_MD,Transcriptome
ABCC10,-0.13911742,Secretory,Lung_Tumor_MD,Transcriptome
ABCC3,-0.22108428,Secretory,Lung_Tumor_MD,Transcriptome
ABCC4,-0.22923398,Secretory,Lung_Tumor_MD,Transcriptome
ABCC5,-0.2352276,Secretory,Lung_Tumor_MD,Transcriptome
ABCD1,0.038603324,Secretory,Lung_Tumor_MD,Transcriptome
ABCD3,0.0546076,Secretory,Lung_Tumor_MD,Transcriptome
ABCD4,-0.041821647,Secretory,Lung_Tumor_MD,Transcriptome
ABHD12,-0.114380196,Secretory,Lung_Tumor_MD,Transcriptome
ABHD14B,-0.011769764,Cytosol,Lung_Tumor_MD,Transcriptome
ABHD16A,-0.0671502,Secretory,Lung_Tumor_MD,Transcriptome
ABHD17C,-0.12328803,Secretory,Lung_Tumor_MD,Transcriptome
ABHD6,-0.21634719,Secretory,Lung_Tumor_MD,Transcriptome
ABL1,-0.07416619,Cytosol,Lung_Tumor_MD,Transcriptome
ABL2,-0.099211685,Cytosol,Lung_Tumor_MD,Transcriptome
ABR,-0.086586304,Cytosol,Lung_Tumor_MD,Transcriptome
ABRACL,-0.0843167,Cytosol,Lung_Tumor_MD,Transcriptome
ABT1,-0.005843421,Nucleus,Lung_Tumor_MD,Transcriptome
ACAD9,0.028735584,Mitochondria,Lung_Tumor_MD,Transcriptome
ACAP2,-0.1516347,Cytosol,Lung_Tumor_MD,Transcriptome
ACAT2,-0.15929037,Cytosol,Lung_Tumor_MD,Transcriptome
ACBD5,-0.08432646,Secretory,Lung_Tumor_MD,Transcriptome
ACBD6,-0.16369459,Cytosol,Lung_Tumor_MD,Transcriptome
ACIN1,-0.08658418,Nucleus,Lung_Tumor_MD,Transcriptome
ACLY,-0.15037964,Cytosol,Lung_Tumor_MD,Transcriptome
ACOT11,-0.060988158,Cytosol,Lung_Tumor_MD,Transcriptome
ACP1,-0.16052991,Cytosol,Lung_Tumor_MD,Transcriptome
ACSL1,0.10415001,Secretory,Lung_Tumor_MD,Transcriptome
ACSL3,0.051306367,Secretory,Lung_Tumor_MD,Transcriptome
ACSL4,0.09043651,Secretory,Lung_Tumor_MD,Transcriptome
ACSS2,-0.10904697,Cytosol,Lung_Tumor_MD,Transcriptome
ACTR10,-0.030678412,Cytosol,Lung_Tumor_MD,Transcriptome
ACVR1,0.09033768,Secretory,Lung_Tumor_MD,Transcriptome
ACYP1,-0.1323646,Cytosol,Lung_Tumor_MD,Transcriptome
ACYP2,-0.07134756,Cytosol,Lung_Tumor_MD,Transcriptome
ADAM10,0.060363702,Secretory,Lung_Tumor_MD,Transcriptome
ADAM15,-0.044802062,Secretory,Lung_Tumor_MD,Transcriptome
ADAM9,0.06104095,Secretory,Lung_Tumor_MD,Transcriptome
ADAR,-0.018901967,Nucleus,Lung_Tumor_MD,Transcriptome
ADARB1,-0.2218716,Nucleus,Lung_Tumor_MD,Transcriptome
ADAT2,-0.06506345,Cytosol,Lung_Tumor_MD,Transcriptome
ADAT3,-0.08450262,Cytosol,Lung_Tumor_MD,Transcriptome
ADCY3,-0.22809356,Secretory,Lung_Tumor_MD,Transcriptome
ADCY6,0.041473236,Secretory,Lung_Tumor_MD,Transcriptome
ADCY9,-0.12531789,Secretory,Lung_Tumor_MD,Transcriptome
ADH5,-0.05688487,Cytosol,Lung_Tumor_MD,Transcriptome
ADI1,-0.15686487,Cytosol,Lung_Tumor_MD,Transcriptome
ADK,-0.045404118,Cytosol,Lung_Tumor_MD,Transcriptome
ADNP,-0.0054109883,Nucleus,Lung_Tumor_MD,Transcriptome
ADNP2,-0.046365816,Nucleus,Lung_Tumor_MD,Transcriptome
ADO,-0.1046642,Cytosol,Lung_Tumor_MD,Transcriptome
ADRM1,-0.0011889576,Cytosol,Lung_Tumor_MD,Transcriptome
ADSL,-0.15697393,Cytosol,Lung_Tumor_MD,Transcriptome
AFF4,-0.1667497,Nucleus,Lung_Tumor_MD,Transcriptome
AFG3L2,0.048706654,Mitochondria,Lung_Tumor_MD,Transcriptome
AGFG1,-0.100452684,Cytosol,Lung_Tumor_MD,Transcriptome
AGFG2,-0.044563897,Cytosol,Lung_Tumor_MD,Transcriptome
AGGF1,-0.054961734,Nucleus,Lung_Tumor_MD,Transcriptome
AGK,0.03252107,Mitochondria,Lung_Tumor_MD,Transcriptome
AGO2,-0.002319179,Nucleus,Lung_Tumor_MD,Transcriptome
AGPAT3,0.027068302,Secretory,Lung_Tumor_MD,Transcriptome
AGPAT5,0.07306567,Mitochondria,Lung_Tumor_MD,Transcriptome
AGRN,0.03936729,Secretory,Lung_Tumor_MD,Transcriptome
AHCTF1,-0.038349606,Nucleus,Lung_Tumor_MD,Transcriptome
AHCY,-0.15741375,Cytosol,Lung_Tumor_MD,Transcriptome
AHCYL1,-0.04645518,Cytosol,Lung_Tumor_MD,Transcriptome
AHCYL2,-0.1056812,Cytosol,Lung_Tumor_MD,Transcriptome
AHDC1,-0.017553879,Nucleus,Lung_Tumor_MD,Transcriptome
AHSA1,-0.08509494,Cytosol,Lung_Tumor_MD,Transcriptome
AIFM1,0.051022585,Mitochondria,Lung_Tumor_MD,Transcriptome
AIP,-0.06303281,Cytosol,Lung_Tumor_MD,Transcriptome
AJUBA,-0.119616754,Cytosol,Lung_Tumor_MD,Transcriptome
AK1,-0.10010676,Cytosol,Lung_Tumor_MD,Transcriptome
AK2,-0.11189901,Nucleus,Lung_Tumor_MD,Transcriptome
AKAP1,0.046151064,Mitochondria,Lung_Tumor_MD,Transcriptome
AKAP12,-0.10380618,Cytosol,Lung_Tumor_MD,Transcriptome
AKAP17A,-0.18445231,Nucleus,Lung_Tumor_MD,Transcriptome
AKAP8L,0.028773515,Nucleus,Lung_Tumor_MD,Transcriptome
AKR1A1,-0.020312877,Cytosol,Lung_Tumor_MD,Transcriptome
AKT1,-0.055527408,Cytosol,Lung_Tumor_MD,Transcriptome
AKT2,-0.10596855,Cytosol,Lung_Tumor_MD,Transcriptome
AKTIP,-0.010747973,Cytosol,Lung_Tumor_MD,Transcriptome
ALCAM,-0.23692442,Secretory,Lung_Tumor_MD,Transcriptome
ALDH1A3,-0.09039496,Cytosol,Lung_Tumor_MD,Transcriptome
ALDH3A2,-0.22392897,Secretory,Lung_Tumor_MD,Transcriptome
ALDH9A1,-0.16060485,Cytosol,Lung_Tumor_MD,Transcriptome
ALDOA,-0.043628518,Cytosol,Lung_Tumor_MD,Transcriptome
ALG1,0.05946684,Secretory,Lung_Tumor_MD,Transcriptome
ALG11,0.06973049,Secretory,Lung_Tumor_MD,Transcriptome
ALG3,-0.23270085,Secretory,Lung_Tumor_MD,Transcriptome
ALG5,0.07943719,Secretory,Lung_Tumor_MD,Transcriptome
ALG6,-0.09683229,Secretory,Lung_Tumor_MD,Transcriptome
ALKBH3,-0.05385549,Cytosol,Lung_Tumor_MD,Transcriptome
ALKBH8,-0.07761545,Cytosol,Lung_Tumor_MD,Transcriptome
AMDHD2,-0.04560296,Cytosol,Lung_Tumor_MD,Transcriptome
AMFR,0.001264456,Secretory,Lung_Tumor_MD,Transcriptome
AMOTL2,-0.07824612,Cytosol,Lung_Tumor_MD,Transcriptome
AMPD2,-0.080297165,Cytosol,Lung_Tumor_MD,Transcriptome
ANKLE2,0.01976732,Secretory,Lung_Tumor_MD,Transcriptome
ANKMY2,-0.17227353,Cytosol,Lung_Tumor_MD,Transcriptome
ANKRD12,-0.15271752,Nucleus,Lung_Tumor_MD,Transcriptome
ANKRD54,-0.13275447,Cytosol,Lung_Tumor_MD,Transcriptome
ANKS1A,-0.036201593,Cytosol,Lung_Tumor_MD,Transcriptome
ANO10,0.038039953,Secretory,Lung_Tumor_MD,Transcriptome
ANO6,0.10182095,Secretory,Lung_Tumor_MD,Transcriptome
ANXA1,-0.16585925,Cytosol,Lung_Tumor_MD,Transcriptome
ANXA11,-0.0743007,Cytosol,Lung_Tumor_MD,Transcriptome
ANXA5,-0.106060535,Cytosol,Lung_Tumor_MD,Transcriptome
AP2A1,0.011542057,Secretory,Lung_Tumor_MD,Transcriptome
AP2A2,0.08825786,Secretory,Lung_Tumor_MD,Transcriptome
AP2M1,-0.23005064,Secretory,Lung_Tumor_MD,Transcriptome
AP3B1,-0.06490222,Cytosol,Lung_Tumor_MD,Transcriptome
AP3D1,-0.08220391,Cytosol,Lung_Tumor_MD,Transcriptome
AP3M2,-0.11276316,Cytosol,Lung_Tumor_MD,Transcriptome
AP4E1,-0.038207438,Cytosol,Lung_Tumor_MD,Transcriptome
APLP2,0.0984298,Secretory,Lung_Tumor_MD,Transcriptome
APMAP,-0.26149777,Secretory,Lung_Tumor_MD,Transcriptome
APOO,0.045404818,Mitochondria,Lung_Tumor_MD,Transcriptome
APOOL,0.029544357,Mitochondria,Lung_Tumor_MD,Transcriptome
APP,0.08793175,Secretory,Lung_Tumor_MD,Transcriptome
APPL1,-0.059166748,Cytosol,Lung_Tumor_MD,Transcriptome
APRT,-0.03909172,Cytosol,Lung_Tumor_MD,Transcriptome
ARAP1,-0.050498374,Cytosol,Lung_Tumor_MD,Transcriptome
ARCN1,-0.096547365,Cytosol,Lung_Tumor_MD,Transcriptome
ARFGEF2,-0.0016045767,Cytosol,Lung_Tumor_MD,Transcriptome
ARFRP1,0.03821192,Secretory,Lung_Tumor_MD,Transcriptome
ARHGAP12,-0.064566016,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGAP17,-0.029212294,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGAP35,0.0025265128,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGAP5,-0.10509926,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGDIA,-0.07722242,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGDIB,-0.1024481,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGEF10,-0.10355647,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGEF10L,-0.044515036,Cytosol,Lung_Tumor_MD,Transcriptome
ARHGEF40,0.099610865,Secretory,Lung_Tumor_MD,Transcriptome
ARHGEF7,-0.07995636,Cytosol,Lung_Tumor_MD,Transcriptome
ARID1B,-0.03408392,Nucleus,Lung_Tumor_MD,Transcriptome
ARIH1,-0.024623796,Cytosol,Lung_Tumor_MD,Transcriptome
ARIH2,-0.017250203,Cytosol,Lung_Tumor_MD,Transcriptome
ARL13B,-0.1861149,Secretory,Lung_Tumor_MD,Transcriptome
ARL15,-0.12643403,Secretory,Lung_Tumor_MD,Transcriptome
ARL6,-0.08144365,Cytosol,Lung_Tumor_MD,Transcriptome
ARL6IP5,0.097618945,Secretory,Lung_Tumor_MD,Transcriptome
ARL8A,-0.23658554,Secretory,Lung_Tumor_MD,Transcriptome
ARL8B,-0.040413305,Secretory,Lung_Tumor_MD,Transcriptome
ARMC10,0.057713903,Mitochondria,Lung_Tumor_MD,Transcriptome
ARMC6,-0.09550031,Cytosol,Lung_Tumor_MD,Transcriptome
ARMCX3,-0.13092282,Mitochondria,Lung_Tumor_MD,Transcriptome
ARPC5,-0.044489168,Cytosol,Lung_Tumor_MD,Transcriptome
ARV1,-0.20423909,Secretory,Lung_Tumor_MD,Transcriptome
ASAH1,0.1015937,Secretory,Lung_Tumor_MD,Transcriptome
ASAP1,-0.14088431,Cytosol,Lung_Tumor_MD,Transcriptome
ASH2L,-0.07358702,Nucleus,Lung_Tumor_MD,Transcriptome
ASMTL,-0.03283813,Cytosol,Lung_Tumor_MD,Transcriptome
ASPH,-0.22202043,Secretory,Lung_Tumor_MD,Transcriptome
ASPSCR1,-0.1065418,Cytosol,Lung_Tumor_MD,Transcriptome
ASS1,-0.102776065,Cytosol,Lung_Tumor_MD,Transcriptome
ATAD1,-0.007460582,Mitochondria,Lung_Tumor_MD,Transcriptome
ATAD2,-0.06992515,Nucleus,Lung_Tumor_MD,Transcriptome
ATAD2B,-0.04341687,Nucleus,Lung_Tumor_MD,Transcriptome
ATAD3A,-0.0059281234,Mitochondria,Lung_Tumor_MD,Transcriptome
ATE1,-0.05059612,Cytosol,Lung_Tumor_MD,Transcriptome
ATF1,-0.039140597,Nucleus,Lung_Tumor_MD,Transcriptome
ATF6,0.074993305,Secretory,Lung_Tumor_MD,Transcriptome
ATG12,-0.06597207,Cytosol,Lung_Tumor_MD,Transcriptome
ATG13,-0.04873938,Cytosol,Lung_Tumor_MD,Transcriptome
ATG16L1,-0.07420385,Cytosol,Lung_Tumor_MD,Transcriptome
ATG2B,-0.026070978,Cytosol,Lung_Tumor_MD,Transcriptome
ATG3,-0.12464428,Cytosol,Lung_Tumor_MD,Transcriptome
ATG4B,-0.005186466,Cytosol,Lung_Tumor_MD,Transcriptome
ATG4C,-0.071654946,Cytosol,Lung_Tumor_MD,Transcriptome
ATG5,-0.055772435,Cytosol,Lung_Tumor_MD,Transcriptome
ATG7,-0.103103906,Cytosol,Lung_Tumor_MD,Transcriptome
ATG9A,0.03160091,Secretory,Lung_Tumor_MD,Transcriptome
ATIC,-0.10790495,Cytosol,Lung_Tumor_MD,Transcriptome
ATL2,-0.21677688,Secretory,Lung_Tumor_MD,Transcriptome
ATL3,0.09950763,Secretory,Lung_Tumor_MD,Transcriptome
ATP11A,0.08698657,Secretory,Lung_Tumor_MD,Transcriptome
ATP11B,-0.22861493,Secretory,Lung_Tumor_MD,Transcriptome
ATP11C,-0.15674834,Secretory,Lung_Tumor_MD,Transcriptome
ATP13A1,-0.1146367,Secretory,Lung_Tumor_MD,Transcriptome
ATP13A3,-0.2179049,Secretory,Lung_Tumor_MD,Transcriptome
ATP1A1,-0.09852016,Secretory,Lung_Tumor_MD,Transcriptome
ATP1B1,-0.10694187,Secretory,Lung_Tumor_MD,Transcriptome
ATP1B3,-0.24546464,Secretory,Lung_Tumor_MD,Transcriptome
ATP2A2,-0.21904492,Secretory,Lung_Tumor_MD,Transcriptome
ATP2B1,-0.23762937,Secretory,Lung_Tumor_MD,Transcriptome
ATP2B4,0.075675905,Secretory,Lung_Tumor_MD,Transcriptome
ATP2C1,-0.18397284,Secretory,Lung_Tumor_MD,Transcriptome
ATP6AP1,0.059813567,Secretory,Lung_Tumor_MD,Transcriptome
ATP6AP2,0.08916105,Secretory,Lung_Tumor_MD,Transcriptome
ATP6V0A1,-0.09601373,Secretory,Lung_Tumor_MD,Transcriptome
ATP6V0A2,-0.18596579,Secretory,Lung_Tumor_MD,Transcriptome
ATP6V0D1,0.06252606,Secretory,Lung_Tumor_MD,Transcriptome
ATP7A,-0.22265661,Secretory,Lung_Tumor_MD,Transcriptome
ATP8B1,-0.22215189,Secretory,Lung_Tumor_MD,Transcriptome
ATP9A,-0.0069682375,Secretory,Lung_Tumor_MD,Transcriptome
ATP9B,0.0803783,Secretory,Lung_Tumor_MD,Transcriptome
ATPAF1,0.052540246,Mitochondria,Lung_Tumor_MD,Transcriptome
ATRN,-0.2638243,Secretory,Lung_Tumor_MD,Transcriptome
ATRX,-0.046376023,Nucleus,Lung_Tumor_MD,Transcriptome
ATXN1,-0.21642585,Nucleus,Lung_Tumor_MD,Transcriptome
ATXN3,-0.04081377,Cytosol,Lung_Tumor_MD,Transcriptome
ATXN7L3B,-0.15116683,Cytosol,Lung_Tumor_MD,Transcriptome
AUP1,-0.24012032,Secretory,Lung_Tumor_MD,Transcriptome
AURKB,0.029955266,Nucleus,Lung_Tumor_MD,Transcriptome
AVL9,-0.14751686,Cytosol,Lung_Tumor_MD,Transcriptome
B2M,0.098919906,Secretory,Lung_Tumor_MD,Transcriptome
B3GAT3,0.0395314,Secretory,Lung_Tumor_MD,Transcriptome
B3GNT2,-0.18291767,Secretory,Lung_Tumor_MD,Transcriptome
B4GALT1,0.08035042,Secretory,Lung_Tumor_MD,Transcriptome
