,Score,Localization,Dataset_Name,Type
ARL6,-0.07285173,Cytosol,Glioma_Tumor_MD,Transcriptome
ARL6IP5,0.05322887,Secretory,Glioma_Tumor_MD,Transcriptome
ARL8A,-0.050936267,Secretory,Glioma_Tumor_MD,Transcriptome
ARL8B,0.066208884,Secretory,Glioma_Tumor_MD,Transcriptome
ARMC10,-0.019298544,Mitochondria,Glioma_Tumor_MD,Transcriptome
ARMC6,-0.048996296,Cytosol,Glioma_Tumor_MD,Transcriptome
ARMCX3,0.08043576,Mitochondria,Glioma_Tumor_MD,Transcriptome
ARPC5,-0.103395306,Cytosol,Glioma_Tumor_MD,Transcriptome
ARV1,-0.16633873,Secretory,Glioma_Tumor_MD,Transcriptome
ASAH1,0.109960414,Secretory,Glioma_Tumor_MD,Transcriptome
ASAP1,-0.06497525,Cytosol,Glioma_Tumor_MD,Transcriptome
ASH2L,-0.08622829,Nucleus,Glioma_Tumor_MD,Transcriptome
ASMTL,-0.06682504,Cytosol,Glioma_Tumor_MD,Transcriptome
ASPH,0.0763323,Secretory,Glioma_Tumor_MD,Transcriptome
ASPSCR1,-0.051803958,Cytosol,Glioma_Tumor_MD,Transcriptome
ASS1,-0.11400367,Cytosol,Glioma_Tumor_MD,Transcriptome
ATAD1,0.06338236,Mitochondria,Glioma_Tumor_MD,Transcriptome
ATAD2,-0.0770206,Nucleus,Glioma_Tumor_MD,Transcriptome
ATAD3A,0.016657747,Mitochondria,Glioma_Tumor_MD,Transcriptome
ATAD3B,-0.051270235,Mitochondria,Glioma_Tumor_MD,Transcriptome
ATE1,-0.11691969,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG12,-0.064065166,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG13,-0.05489065,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG16L1,-0.07876664,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG2B,-0.079672076,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG3,-0.054043114,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG4B,-0.059069794,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG4C,-0.042561747,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG5,-0.09149281,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG7,-0.110005856,Cytosol,Glioma_Tumor_MD,Transcriptome
ATG9A,0.07467875,Secretory,Glioma_Tumor_MD,Transcriptome
ATIC,-0.057573106,Cytosol,Glioma_Tumor_MD,Transcriptome
ATL2,-0.05152551,Secretory,Glioma_Tumor_MD,Transcriptome
ATL3,0.103015006,Secretory,Glioma_Tumor_MD,Transcriptome
ATP11A,0.08493146,Secretory,Glioma_Tumor_MD,Transcriptome
ATP11B,-0.09203232,Secretory,Glioma_Tumor_MD,Transcriptome
ATP11C,0.09641454,Secretory,Glioma_Tumor_MD,Transcriptome
ATP13A1,0.056165174,Secretory,Glioma_Tumor_MD,Transcriptome
ATP13A2,0.041346207,Secretory,Glioma_Tumor_MD,Transcriptome
ATP13A3,0.0886853,Secretory,Glioma_Tumor_MD,Transcriptome
ATP1A1,0.1162942,Secretory,Glioma_Tumor_MD,Transcriptome
ATP1A2,0.076918066,Secretory,Glioma_Tumor_MD,Transcriptome
ATP1B1,-0.16122067,Secretory,Glioma_Tumor_MD,Transcriptome
ATP1B3,0.09868079,Secretory,Glioma_Tumor_MD,Transcriptome
ATP2A2,0.056600902,Secretory,Glioma_Tumor_MD,Transcriptome
ATP2B1,0.10473076,Secretory,Glioma_Tumor_MD,Transcriptome
ATP2B4,0.10167173,Secretory,Glioma_Tumor_MD,Transcriptome
ATP2C1,0.028893296,Secretory,Glioma_Tumor_MD,Transcriptome
ATP6AP1,0.09096631,Secretory,Glioma_Tumor_MD,Transcriptome
ATP6AP2,0.07048881,Secretory,Glioma_Tumor_MD,Transcriptome
ATP6V0A1,0.050462544,Secretory,Glioma_Tumor_MD,Transcriptome
ATP6V0A2,-0.09354324,Secretory,Glioma_Tumor_MD,Transcriptome
ATP6V0D1,0.0829623,Secretory,Glioma_Tumor_MD,Transcriptome
ATP7A,0.08258121,Secretory,Glioma_Tumor_MD,Transcriptome
ATP9A,0.0323016,Secretory,Glioma_Tumor_MD,Transcriptome
ATP9B,-0.078904554,Secretory,Glioma_Tumor_MD,Transcriptome
ATPAF1,0.002586959,Mitochondria,Glioma_Tumor_MD,Transcriptome
ATRN,0.05620188,Secretory,Glioma_Tumor_MD,Transcriptome
ATRX,-0.08320409,Nucleus,Glioma_Tumor_MD,Transcriptome
ATXN1,-0.19785507,Nucleus,Glioma_Tumor_MD,Transcriptome
ATXN3,-0.06938065,Cytosol,Glioma_Tumor_MD,Transcriptome
ATXN7L3B,-0.12401114,Cytosol,Glioma_Tumor_MD,Transcriptome
AUP1,0.06700241,Secretory,Glioma_Tumor_MD,Transcriptome
AVL9,-0.024029534,Cytosol,Glioma_Tumor_MD,Transcriptome
B2M,0.11017951,Secretory,Glioma_Tumor_MD,Transcriptome
B3GALT6,0.03187408,Secretory,Glioma_Tumor_MD,Transcriptome
B3GAT3,0.10360384,Secretory,Glioma_Tumor_MD,Transcriptome
B4GALT1,0.11246688,Secretory,Glioma_Tumor_MD,Transcriptome
B4GALT4,0.014076075,Secretory,Glioma_Tumor_MD,Transcriptome
BAG3,-0.10334305,Cytosol,Glioma_Tumor_MD,Transcriptome
BAG6,-0.053209648,Cytosol,Glioma_Tumor_MD,Transcriptome
BAX,-0.109312505,Cytosol,Glioma_Tumor_MD,Transcriptome
BAZ1A,-0.10446586,Nucleus,Glioma_Tumor_MD,Transcriptome
BAZ1B,-0.1791609,Nucleus,Glioma_Tumor_MD,Transcriptome
BAZ2A,-0.11544944,Nucleus,Glioma_Tumor_MD,Transcriptome
BCAP29,-0.04017998,Secretory,Glioma_Tumor_MD,Transcriptome
BCAP31,0.09235826,Secretory,Glioma_Tumor_MD,Transcriptome
BCAR1,-0.022201728,Cytosol,Glioma_Tumor_MD,Transcriptome
BCAS3,-0.037942644,Cytosol,Glioma_Tumor_MD,Transcriptome
BCL10,-0.102668054,Cytosol,Glioma_Tumor_MD,Transcriptome
BCL2L1,-0.15024191,Mitochondria,Glioma_Tumor_MD,Transcriptome
BCL2L13,0.018302727,Mitochondria,Glioma_Tumor_MD,Transcriptome
BCL9L,-0.09907263,Nucleus,Glioma_Tumor_MD,Transcriptome
BCS1L,0.107233055,Mitochondria,Glioma_Tumor_MD,Transcriptome
BDH1,-0.09494696,Mitochondria,Glioma_Tumor_MD,Transcriptome
BDH2,-0.07704631,Cytosol,Glioma_Tumor_MD,Transcriptome
BEND3,-0.070021525,Nucleus,Glioma_Tumor_MD,Transcriptome
BET1,0.06451457,Secretory,Glioma_Tumor_MD,Transcriptome
BET1L,0.08698648,Secretory,Glioma_Tumor_MD,Transcriptome
BID,-0.056289177,Cytosol,Glioma_Tumor_MD,Transcriptome
BIN1,-0.024561392,Cytosol,Glioma_Tumor_MD,Transcriptome
BIN3,-0.08635821,Cytosol,Glioma_Tumor_MD,Transcriptome
BIRC2,-0.056559637,Cytosol,Glioma_Tumor_MD,Transcriptome
BIRC6,-0.061659865,Cytosol,Glioma_Tumor_MD,Transcriptome
BLVRB,-0.11783177,Cytosol,Glioma_Tumor_MD,Transcriptome
BMP2K,0.09184856,Secretory,Glioma_Tumor_MD,Transcriptome
BMPR2,-0.07605504,Secretory,Glioma_Tumor_MD,Transcriptome
BMS1,-0.06963133,Nucleus,Glioma_Tumor_MD,Transcriptome
BNIP1,-0.1376051,Secretory,Glioma_Tumor_MD,Transcriptome
BNIP3,-0.019380584,Mitochondria,Glioma_Tumor_MD,Transcriptome
BPNT1,-0.12507245,Cytosol,Glioma_Tumor_MD,Transcriptome
BRAF,-0.04963295,Cytosol,Glioma_Tumor_MD,Transcriptome
BRCC3,-0.10192005,Cytosol,Glioma_Tumor_MD,Transcriptome
BRD1,-0.016557893,Nucleus,Glioma_Tumor_MD,Transcriptome
BRD2,-0.18536203,Nucleus,Glioma_Tumor_MD,Transcriptome
BRD4,-0.108863205,Nucleus,Glioma_Tumor_MD,Transcriptome
BRIX1,-0.10897213,Nucleus,Glioma_Tumor_MD,Transcriptome
BROX,-0.09523425,Cytosol,Glioma_Tumor_MD,Transcriptome
BRPF1,-0.084264845,Nucleus,Glioma_Tumor_MD,Transcriptome
BRWD1,-0.03999214,Nucleus,Glioma_Tumor_MD,Transcriptome
BSCL2,-0.043447293,Secretory,Glioma_Tumor_MD,Transcriptome
BSG,0.013407688,Secretory,Glioma_Tumor_MD,Transcriptome
BTF3,-0.10714503,Cytosol,Glioma_Tumor_MD,Transcriptome
BTF3L4,-0.10796828,Cytosol,Glioma_Tumor_MD,Transcriptome
BTN2A1,0.110454336,Secretory,Glioma_Tumor_MD,Transcriptome
BUB1B,-0.11709628,Cytosol,Glioma_Tumor_MD,Transcriptome
C11orf68,-0.061053764,Cytosol,Glioma_Tumor_MD,Transcriptome
C12orf57,-0.072064,Cytosol,Glioma_Tumor_MD,Transcriptome
C18orf32,0.017913893,Secretory,Glioma_Tumor_MD,Transcriptome
C1GALT1,-0.026017098,Secretory,Glioma_Tumor_MD,Transcriptome
C1QBP,0.10099948,Mitochondria,Glioma_Tumor_MD,Transcriptome
C1orf198,-0.12492329,Cytosol,Glioma_Tumor_MD,Transcriptome
C1orf226,-0.050564706,Mitochondria,Glioma_Tumor_MD,Transcriptome
C1orf50,-0.10156105,Cytosol,Glioma_Tumor_MD,Transcriptome
C2CD2,0.10593285,Secretory,Glioma_Tumor_MD,Transcriptome
C2CD2L,0.049164902,Secretory,Glioma_Tumor_MD,Transcriptome
C2orf49,-0.077587046,Nucleus,Glioma_Tumor_MD,Transcriptome
C2orf69,-0.09306863,Cytosol,Glioma_Tumor_MD,Transcriptome
C4orf3,0.081393495,Secretory,Glioma_Tumor_MD,Transcriptome
C5orf24,-0.061108723,Nucleus,Glioma_Tumor_MD,Transcriptome
C6orf47,0.094665796,Secretory,Glioma_Tumor_MD,Transcriptome
C6orf89,0.04318179,Secretory,Glioma_Tumor_MD,Transcriptome
CABIN1,-0.018203387,Nucleus,Glioma_Tumor_MD,Transcriptome
CACYBP,-0.12454844,Cytosol,Glioma_Tumor_MD,Transcriptome
CAD,-0.068343066,Cytosol,Glioma_Tumor_MD,Transcriptome
CADM4,-0.047694802,Secretory,Glioma_Tumor_MD,Transcriptome
CALCOCO1,-0.038416464,Cytosol,Glioma_Tumor_MD,Transcriptome
CALR,-0.2732192,Nucleus,Glioma_Tumor_MD,Transcriptome
CALU,-0.26539546,Nucleus,Glioma_Tumor_MD,Transcriptome
CAMK2D,-0.0730401,Cytosol,Glioma_Tumor_MD,Transcriptome
CAMK2G,-0.021651031,Cytosol,Glioma_Tumor_MD,Transcriptome
CAMLG,-0.15158847,Secretory,Glioma_Tumor_MD,Transcriptome
CANT1,0.114679985,Secretory,Glioma_Tumor_MD,Transcriptome
CANX,0.108956076,Secretory,Glioma_Tumor_MD,Transcriptome
CAPN1,-0.109209485,Cytosol,Glioma_Tumor_MD,Transcriptome
CAPN2,-0.114382856,Cytosol,Glioma_Tumor_MD,Transcriptome
CAPN5,0.09115098,Secretory,Glioma_Tumor_MD,Transcriptome
CAPNS1,-0.07702338,Cytosol,Glioma_Tumor_MD,Transcriptome
CAPS,-0.11633383,Cytosol,Glioma_Tumor_MD,Transcriptome
CASK,0.08023194,Mitochondria,Glioma_Tumor_MD,Transcriptome
CASP7,-0.11316367,Cytosol,Glioma_Tumor_MD,Transcriptome
CAST,-0.10823665,Cytosol,Glioma_Tumor_MD,Transcriptome
CAV1,0.10661493,Secretory,Glioma_Tumor_MD,Transcriptome
CBFB,-0.06560461,Cytosol,Glioma_Tumor_MD,Transcriptome
CBL,-0.06470369,Cytosol,Glioma_Tumor_MD,Transcriptome
CBR1,-0.050505377,Cytosol,Glioma_Tumor_MD,Transcriptome
CBR3,-0.10176328,Cytosol,Glioma_Tumor_MD,Transcriptome
CBS,-0.11080358,Cytosol,Glioma_Tumor_MD,Transcriptome
CBX3,-0.116751395,Nucleus,Glioma_Tumor_MD,Transcriptome
CBX5,-0.057710744,Nucleus,Glioma_Tumor_MD,Transcriptome
CBX8,-0.08063715,Nucleus,Glioma_Tumor_MD,Transcriptome
CC2D1B,-0.11178816,Cytosol,Glioma_Tumor_MD,Transcriptome
CCAR1,-0.06656041,Nucleus,Glioma_Tumor_MD,Transcriptome
CCAR2,-0.06160804,Nucleus,Glioma_Tumor_MD,Transcriptome
CCDC115,-0.077624545,Secretory,Glioma_Tumor_MD,Transcriptome
CCDC117,-0.025297496,Nucleus,Glioma_Tumor_MD,Transcriptome
CCDC127,-0.04190304,Mitochondria,Glioma_Tumor_MD,Transcriptome
CCDC134,-0.07123967,Secretory,Glioma_Tumor_MD,Transcriptome
CCDC22,-0.038061645,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC25,-0.09596135,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC43,-0.073640466,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC47,0.029250735,Secretory,Glioma_Tumor_MD,Transcriptome
CCDC50,-0.09662844,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC51,0.04893729,Mitochondria,Glioma_Tumor_MD,Transcriptome
CCDC6,-0.11415603,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC85C,-0.01361791,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC86,-0.11682736,Nucleus,Glioma_Tumor_MD,Transcriptome
CCDC90B,0.096075006,Mitochondria,Glioma_Tumor_MD,Transcriptome
CCDC91,-0.07600586,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC92,-0.03873315,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC93,-0.033359915,Cytosol,Glioma_Tumor_MD,Transcriptome
CCDC97,-0.037796356,Cytosol,Glioma_Tumor_MD,Transcriptome
CCNH,-0.032541454,Nucleus,Glioma_Tumor_MD,Transcriptome
CCNT1,-0.053176038,Nucleus,Glioma_Tumor_MD,Transcriptome
CCNT2,-0.03983908,Nucleus,Glioma_Tumor_MD,Transcriptome
CCPG1,0.099144034,Secretory,Glioma_Tumor_MD,Transcriptome
CCS,-0.07342437,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT2,-0.12026454,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT3,-0.118233904,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT4,-0.11618925,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT5,-0.11855588,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT6A,-0.08729518,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT7,-0.112876475,Cytosol,Glioma_Tumor_MD,Transcriptome
CCT8,-0.112988204,Cytosol,Glioma_Tumor_MD,Transcriptome
CD109,0.11034744,Secretory,Glioma_Tumor_MD,Transcriptome
CD151,0.11723308,Secretory,Glioma_Tumor_MD,Transcriptome
CD276,0.11767488,Secretory,Glioma_Tumor_MD,Transcriptome
CD2AP,-0.08490316,Cytosol,Glioma_Tumor_MD,Transcriptome
CD44,0.10582597,Secretory,Glioma_Tumor_MD,Transcriptome
CD46,-0.046214525,Secretory,Glioma_Tumor_MD,Transcriptome
CD47,-0.07395506,Secretory,Glioma_Tumor_MD,Transcriptome
CD55,0.10680939,Secretory,Glioma_Tumor_MD,Transcriptome
CD58,0.10639679,Secretory,Glioma_Tumor_MD,Transcriptome
CD63,0.11749619,Secretory,Glioma_Tumor_MD,Transcriptome
CD81,0.08943331,Secretory,Glioma_Tumor_MD,Transcriptome
CD99,0.115790136,Secretory,Glioma_Tumor_MD,Transcriptome
CDAN1,-0.038588624,Cytosol,Glioma_Tumor_MD,Transcriptome
CDC123,-0.11720016,Cytosol,Glioma_Tumor_MD,Transcriptome
CDC34,-0.030168278,Cytosol,Glioma_Tumor_MD,Transcriptome
CDC37,-0.04432748,Cytosol,Glioma_Tumor_MD,Transcriptome
CDC40,-0.072680585,Nucleus,Glioma_Tumor_MD,Transcriptome
CDC42,-0.07597799,Cytosol,Glioma_Tumor_MD,Transcriptome
CDC42EP4,-0.07227716,Cytosol,Glioma_Tumor_MD,Transcriptome
CDC5L,-0.09886601,Nucleus,Glioma_Tumor_MD,Transcriptome
CDC73,-0.047112472,Nucleus,Glioma_Tumor_MD,Transcriptome
CDCA7L,-0.12106224,Nucleus,Glioma_Tumor_MD,Transcriptome
CDK1,-0.11924569,Cytosol,Glioma_Tumor_MD,Transcriptome
CDK13,-0.03083655,Nucleus,Glioma_Tumor_MD,Transcriptome
CDK17,-0.08402425,Secretory,Glioma_Tumor_MD,Transcriptome
CDK5,-0.09202844,Cytosol,Glioma_Tumor_MD,Transcriptome
CDK5RAP3,-0.022801343,Secretory,Glioma_Tumor_MD,Transcriptome
CDK6,-0.047086846,Cytosol,Glioma_Tumor_MD,Transcriptome
CDK9,-0.08247295,Nucleus,Glioma_Tumor_MD,Transcriptome
CDKAL1,-0.13769963,Secretory,Glioma_Tumor_MD,Transcriptome
CDKN2AIPNL,-0.1179416,Nucleus,Glioma_Tumor_MD,Transcriptome
CDR2L,-0.046209756,Cytosol,Glioma_Tumor_MD,Transcriptome
CDS2,0.027943073,Secretory,Glioma_Tumor_MD,Transcriptome
CDV3,-0.103022866,Cytosol,Glioma_Tumor_MD,Transcriptome
CEBPB,-0.267771,Nucleus,Glioma_Tumor_MD,Transcriptome
CEBPZ,-0.12005126,Nucleus,Glioma_Tumor_MD,Transcriptome
CELF1,-0.029645897,Nucleus,Glioma_Tumor_MD,Transcriptome
CENPB,-0.080233954,Nucleus,Glioma_Tumor_MD,Transcriptome
CENPC,-0.031941097,Nucleus,Glioma_Tumor_MD,Transcriptome
CEP112,-0.11297861,Cytosol,Glioma_Tumor_MD,Transcriptome
CEP192,-0.061023027,Cytosol,Glioma_Tumor_MD,Transcriptome
CEP44,-0.073088594,Cytosol,Glioma_Tumor_MD,Transcriptome
CEP78,-0.097532056,Cytosol,Glioma_Tumor_MD,Transcriptome
CERK,-0.07792072,Secretory,Glioma_Tumor_MD,Transcriptome
CERS2,0.11180085,Secretory,Glioma_Tumor_MD,Transcriptome
CFL1,-0.073007114,Cytosol,Glioma_Tumor_MD,Transcriptome
CHAF1A,-0.07240279,Nucleus,Glioma_Tumor_MD,Transcriptome
CHCHD3,0.049889937,Mitochondria,Glioma_Tumor_MD,Transcriptome
CHCHD6,0.07975406,Mitochondria,Glioma_Tumor_MD,Transcriptome
CHD1,-0.06919679,Nucleus,Glioma_Tumor_MD,Transcriptome
CHD2,-0.034984764,Nucleus,Glioma_Tumor_MD,Transcriptome
CHD3,-0.0453526,Nucleus,Glioma_Tumor_MD,Transcriptome
CHD4,-0.028605929,Nucleus,Glioma_Tumor_MD,Transcriptome
CHD6,-0.045673177,Nucleus,Glioma_Tumor_MD,Transcriptome
CHD9,-0.040855713,Nucleus,Glioma_Tumor_MD,Transcriptome
CHDH,-0.084963396,Mitochondria,Glioma_Tumor_MD,Transcriptome
CHERP,-0.08960115,Nucleus,Glioma_Tumor_MD,Transcriptome
CHKA,-0.031133978,Cytosol,Glioma_Tumor_MD,Transcriptome
CHM,-0.049066715,Cytosol,Glioma_Tumor_MD,Transcriptome
CHMP2A,-0.04547725,Cytosol,Glioma_Tumor_MD,Transcriptome
CHMP4B,-0.073173344,Cytosol,Glioma_Tumor_MD,Transcriptome
CHMP5,-0.103549555,Cytosol,Glioma_Tumor_MD,Transcriptome
CHMP6,0.025553562,Secretory,Glioma_Tumor_MD,Transcriptome
CHORDC1,-0.059259705,Cytosol,Glioma_Tumor_MD,Transcriptome
CHPF,0.09828482,Secretory,Glioma_Tumor_MD,Transcriptome
CHPF2,0.11694964,Secretory,Glioma_Tumor_MD,Transcriptome
CHPT1,0.08013843,Secretory,Glioma_Tumor_MD,Transcriptome
CHST14,0.10979619,Secretory,Glioma_Tumor_MD,Transcriptome
CHST3,-0.16925322,Secretory,Glioma_Tumor_MD,Transcriptome
CHSY1,0.11331019,Secretory,Glioma_Tumor_MD,Transcriptome
CHTOP,-0.029339924,Nucleus,Glioma_Tumor_MD,Transcriptome
CIAO1,-0.046751015,Cytosol,Glioma_Tumor_MD,Transcriptome
CIAPIN1,-0.11855394,Cytosol,Glioma_Tumor_MD,Transcriptome
CIB1,0.11281886,Secretory,Glioma_Tumor_MD,Transcriptome
CIC,-0.09358649,Nucleus,Glioma_Tumor_MD,Transcriptome
CISD1,0.06385127,Mitochondria,Glioma_Tumor_MD,Transcriptome
CISD2,-0.11936273,Secretory,Glioma_Tumor_MD,Transcriptome
CKAP4,0.11694375,Secretory,Glioma_Tumor_MD,Transcriptome
CKB,-0.020306505,Cytosol,Glioma_Tumor_MD,Transcriptome
CLCC1,-0.1197154,Secretory,Glioma_Tumor_MD,Transcriptome
CLCN2,0.039072104,Secretory,Glioma_Tumor_MD,Transcriptome
CLCN3,-0.103230536,Secretory,Glioma_Tumor_MD,Transcriptome
CLCN6,0.04097749,Secretory,Glioma_Tumor_MD,Transcriptome
CLCN7,0.081174515,Secretory,Glioma_Tumor_MD,Transcriptome
CLDND1,-0.16486464,Secretory,Glioma_Tumor_MD,Transcriptome
CLIC1,-0.11944817,Cytosol,Glioma_Tumor_MD,Transcriptome
CLIC4,-0.08844712,Cytosol,Glioma_Tumor_MD,Transcriptome
CLIP1,-0.11148999,Cytosol,Glioma_Tumor_MD,Transcriptome
CLPB,0.057149094,Mitochondria,Glioma_Tumor_MD,Transcriptome
CLPTM1,0.042185646,Secretory,Glioma_Tumor_MD,Transcriptome
CLPTM1L,0.08358965,Secretory,Glioma_Tumor_MD,Transcriptome
CLUH,-0.06292351,Cytosol,Glioma_Tumor_MD,Transcriptome
CMAS,-0.17825176,Nucleus,Glioma_Tumor_MD,Transcriptome
CMBL,-0.08123502,Cytosol,Glioma_Tumor_MD,Transcriptome
CMC2,0.026805302,Mitochondria,Glioma_Tumor_MD,Transcriptome
CMPK1,-0.07106181,Cytosol,Glioma_Tumor_MD,Transcriptome
CNDP2,-0.105845615,Cytosol,Glioma_Tumor_MD,Transcriptome
CNEP1R1,0.00022205328,Secretory,Glioma_Tumor_MD,Transcriptome
CNN2,-0.11714433,Cytosol,Glioma_Tumor_MD,Transcriptome
CNNM3,0.030052755,Secretory,Glioma_Tumor_MD,Transcriptome
CNNM4,0.10546514,Secretory,Glioma_Tumor_MD,Transcriptome
CNOT4,-0.05033924,Cytosol,Glioma_Tumor_MD,Transcriptome
CNP,-0.0260697,Secretory,Glioma_Tumor_MD,Transcriptome
CNPY3,-0.2533396,Nucleus,Glioma_Tumor_MD,Transcriptome
CNST,-0.16908222,Secretory,Glioma_Tumor_MD,Transcriptome
CNTRL,-0.07183165,Cytosol,Glioma_Tumor_MD,Transcriptome
COA1,0.028522115,Mitochondria,Glioma_Tumor_MD,Transcriptome
COA3,0.09293913,Mitochondria,Glioma_Tumor_MD,Transcriptome
COA7,-0.11418586,Nucleus,Glioma_Tumor_MD,Transcriptome
COASY,-0.08234325,Cytosol,Glioma_Tumor_MD,Transcriptome
COG4,-0.06968926,Cytosol,Glioma_Tumor_MD,Transcriptome
COMMD4,-0.110149965,Cytosol,Glioma_Tumor_MD,Transcriptome
COMMD6,-0.0813102,Cytosol,Glioma_Tumor_MD,Transcriptome
COPA,-0.08080876,Cytosol,Glioma_Tumor_MD,Transcriptome
COPB2,-0.052283753,Cytosol,Glioma_Tumor_MD,Transcriptome
COPG1,-0.082041256,Cytosol,Glioma_Tumor_MD,Transcriptome
COPS4,-0.085893705,Cytosol,Glioma_Tumor_MD,Transcriptome
COPS7A,-0.06518953,Cytosol,Glioma_Tumor_MD,Transcriptome
COPZ1,-0.05413948,Cytosol,Glioma_Tumor_MD,Transcriptome
COQ3,-0.16517289,Secretory,Glioma_Tumor_MD,Transcriptome
COQ7,-0.16430771,Secretory,Glioma_Tumor_MD,Transcriptome
COQ9,0.07371252,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX15,0.06496693,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX16,0.03525649,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX17,-0.14687505,Nucleus,Glioma_Tumor_MD,Transcriptome
COX20,0.025116518,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX4I1,0.01788102,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX5B,0.036372937,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX6B1,0.058984797,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX6C,0.07445685,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX7A2,0.114336714,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX7A2L,0.034714684,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX7B,0.10419005,Mitochondria,Glioma_Tumor_MD,Transcriptome
COX7C,0.105100505,Mitochondria,Glioma_Tumor_MD,Transcriptome
CPD,0.10645089,Secretory,Glioma_Tumor_MD,Transcriptome
CPNE3,-0.043483056,Cytosol,Glioma_Tumor_MD,Transcriptome
CPOX,-0.08245215,Nucleus,Glioma_Tumor_MD,Transcriptome
CPSF6,-0.03414231,Nucleus,Glioma_Tumor_MD,Transcriptome
CPT1A,-0.21053426,Mitochondria,Glioma_Tumor_MD,Transcriptome
CPT2,-0.19998628,Mitochondria,Glioma_Tumor_MD,Transcriptome
CRABP2,-0.11378164,Cytosol,Glioma_Tumor_MD,Transcriptome
CRBN,-0.08182125,Cytosol,Glioma_Tumor_MD,Transcriptome
CREBBP,-0.10059807,Nucleus,Glioma_Tumor_MD,Transcriptome
CRELD1,-0.046396155,Secretory,Glioma_Tumor_MD,Transcriptome
CRIM1,0.09940955,Secretory,Glioma_Tumor_MD,Transcriptome
CRK,-0.061104104,Cytosol,Glioma_Tumor_MD,Transcriptome
CRKL,-0.05308646,Cytosol,Glioma_Tumor_MD,Transcriptome
CRLF3,-0.04976482,Cytosol,Glioma_Tumor_MD,Transcriptome
CRTAP,0.11354229,Secretory,Glioma_Tumor_MD,Transcriptome
CRTC1,-0.04352928,Cytosol,Glioma_Tumor_MD,Transcriptome
CRTC2,-0.06171901,Cytosol,Glioma_Tumor_MD,Transcriptome
CRTC3,-0.058404557,Cytosol,Glioma_Tumor_MD,Transcriptome
CSE1L,-0.1200144,Cytosol,Glioma_Tumor_MD,Transcriptome
CSK,-0.07041214,Cytosol,Glioma_Tumor_MD,Transcriptome
CSTB,-0.11602897,Cytosol,Glioma_Tumor_MD,Transcriptome
CSTF3,-0.051123016,Nucleus,Glioma_Tumor_MD,Transcriptome
CTBP1,-0.052217532,Nucleus,Glioma_Tumor_MD,Transcriptome
CTCF,-0.06181669,Nucleus,Glioma_Tumor_MD,Transcriptome
CTDP1,-0.04831333,Nucleus,Glioma_Tumor_MD,Transcriptome
CTH,-0.033162966,Cytosol,Glioma_Tumor_MD,Transcriptome
CTNNA1,0.1149555,Secretory,Glioma_Tumor_MD,Transcriptome
CTNNB1,-0.024350706,Mitochondria,Glioma_Tumor_MD,Transcriptome
CTNNBIP1,-0.033349544,Cytosol,Glioma_Tumor_MD,Transcriptome
CTNNBL1,-0.14184801,Nucleus,Glioma_Tumor_MD,Transcriptome
CTNND1,0.024377663,Mitochondria,Glioma_Tumor_MD,Transcriptome
CTPS1,-0.12130006,Cytosol,Glioma_Tumor_MD,Transcriptome
CTPS2,-0.1240096,Cytosol,Glioma_Tumor_MD,Transcriptome
CTR9,-0.17541184,Nucleus,Glioma_Tumor_MD,Transcriptome
CTTNBP2NL,-0.11393833,Cytosol,Glioma_Tumor_MD,Transcriptome
CTU2,-0.044070978,Cytosol,Glioma_Tumor_MD,Transcriptome
CUEDC2,-0.11836669,Cytosol,Glioma_Tumor_MD,Transcriptome
