,Score,Localization,Dataset_Name,Type
CDCA7L,0.019537132,Nucleus,Lung_NAT_MD,Transcriptome
CDK1,-0.0839824,Cytosol,Lung_NAT_MD,Transcriptome
CDK13,0.022746488,Nucleus,Lung_NAT_MD,Transcriptome
CDK17,-0.0373777,Secretory,Lung_NAT_MD,Transcriptome
CDK5,-0.12044216,Cytosol,Lung_NAT_MD,Transcriptome
CDK5RAP3,-0.09952648,Secretory,Lung_NAT_MD,Transcriptome
CDK6,-0.04684491,Cytosol,Lung_NAT_MD,Transcriptome
CDK9,-0.07364911,Nucleus,Lung_NAT_MD,Transcriptome
CDKAL1,-0.02253383,Secretory,Lung_NAT_MD,Transcriptome
CDKN2AIPNL,0.018313058,Nucleus,Lung_NAT_MD,Transcriptome
CDR2L,-0.024493838,Cytosol,Lung_NAT_MD,Transcriptome
CDS2,-0.0074760523,Secretory,Lung_NAT_MD,Transcriptome
CDV3,-0.04424648,Cytosol,Lung_NAT_MD,Transcriptome
CEBPB,-0.028923795,Nucleus,Lung_NAT_MD,Transcriptome
CEBPZ,0.03184696,Nucleus,Lung_NAT_MD,Transcriptome
CELF1,-0.011454097,Nucleus,Lung_NAT_MD,Transcriptome
CENPB,-0.16413197,Nucleus,Lung_NAT_MD,Transcriptome
CENPC,0.022897184,Nucleus,Lung_NAT_MD,Transcriptome
CENPN,0.0048099053,Nucleus,Lung_NAT_MD,Transcriptome
CEP112,-0.04537232,Cytosol,Lung_NAT_MD,Transcriptome
CEP128,0.106480524,Mitochondria,Lung_NAT_MD,Transcriptome
CEP192,-0.026828056,Cytosol,Lung_NAT_MD,Transcriptome
CEP44,-0.036238164,Cytosol,Lung_NAT_MD,Transcriptome
CEP78,-0.034681384,Cytosol,Lung_NAT_MD,Transcriptome
CEP85,-0.13111015,Cytosol,Lung_NAT_MD,Transcriptome
CEP89,-0.008861419,Secretory,Lung_NAT_MD,Transcriptome
CERS2,-0.06628239,Secretory,Lung_NAT_MD,Transcriptome
CFL1,-0.068445094,Cytosol,Lung_NAT_MD,Transcriptome
CHAF1A,-0.21181813,Nucleus,Lung_NAT_MD,Transcriptome
CHCHD3,-0.09511603,Mitochondria,Lung_NAT_MD,Transcriptome
CHCHD6,-0.007505332,Mitochondria,Lung_NAT_MD,Transcriptome
CHD1,0.03541501,Nucleus,Lung_NAT_MD,Transcriptome
CHD2,0.03559184,Nucleus,Lung_NAT_MD,Transcriptome
CHD3,-0.20775318,Nucleus,Lung_NAT_MD,Transcriptome
CHD4,0.018713703,Nucleus,Lung_NAT_MD,Transcriptome
CHD6,0.022971157,Nucleus,Lung_NAT_MD,Transcriptome
CHD9,0.022755018,Nucleus,Lung_NAT_MD,Transcriptome
CHDH,0.101011,Mitochondria,Lung_NAT_MD,Transcriptome
CHERP,-0.08212892,Nucleus,Lung_NAT_MD,Transcriptome
CHKA,0.009565693,Cytosol,Lung_NAT_MD,Transcriptome
CHM,-0.046954513,Cytosol,Lung_NAT_MD,Transcriptome
CHML,-0.05084581,Cytosol,Lung_NAT_MD,Transcriptome
CHMP2A,-0.1466623,Cytosol,Lung_NAT_MD,Transcriptome
CHMP4B,0.0039746203,Cytosol,Lung_NAT_MD,Transcriptome
CHMP5,-0.042651515,Cytosol,Lung_NAT_MD,Transcriptome
CHMP6,-0.13946468,Secretory,Lung_NAT_MD,Transcriptome
CHORDC1,-0.047037255,Cytosol,Lung_NAT_MD,Transcriptome
CHPF,-0.10542894,Secretory,Lung_NAT_MD,Transcriptome
CHPF2,-0.105456136,Secretory,Lung_NAT_MD,Transcriptome
CHPT1,-0.022918394,Secretory,Lung_NAT_MD,Transcriptome
CHST12,-0.097108416,Secretory,Lung_NAT_MD,Transcriptome
CHST14,-0.065209806,Secretory,Lung_NAT_MD,Transcriptome
CHSY1,-0.03562371,Secretory,Lung_NAT_MD,Transcriptome
CHTOP,0.019615153,Nucleus,Lung_NAT_MD,Transcriptome
CIAO1,-0.09219674,Cytosol,Lung_NAT_MD,Transcriptome
CIAPIN1,-0.11273658,Cytosol,Lung_NAT_MD,Transcriptome
CIB1,-0.12743859,Secretory,Lung_NAT_MD,Transcriptome
CIC,-0.067379184,Nucleus,Lung_NAT_MD,Transcriptome
CISD1,-0.10768559,Mitochondria,Lung_NAT_MD,Transcriptome
CISD2,-0.012303526,Secretory,Lung_NAT_MD,Transcriptome
CKAP2L,-0.13987221,Nucleus,Lung_NAT_MD,Transcriptome
CKAP4,-0.1276263,Secretory,Lung_NAT_MD,Transcriptome
CKB,-0.08824144,Cytosol,Lung_NAT_MD,Transcriptome
CLCC1,-0.02322185,Secretory,Lung_NAT_MD,Transcriptome
CLCN3,-0.019360824,Secretory,Lung_NAT_MD,Transcriptome
CLCN7,-0.07767744,Secretory,Lung_NAT_MD,Transcriptome
CLDND1,-0.03402847,Secretory,Lung_NAT_MD,Transcriptome
CLIC1,-0.050736275,Cytosol,Lung_NAT_MD,Transcriptome
CLIC4,-0.0507324,Cytosol,Lung_NAT_MD,Transcriptome
CLIP1,-0.03549103,Cytosol,Lung_NAT_MD,Transcriptome
CLPB,0.09557053,Mitochondria,Lung_NAT_MD,Transcriptome
CLPTM1,-0.074078746,Secretory,Lung_NAT_MD,Transcriptome
CLPTM1L,-0.11718996,Secretory,Lung_NAT_MD,Transcriptome
CLUH,-0.026069319,Cytosol,Lung_NAT_MD,Transcriptome
CMAS,-0.0022155985,Nucleus,Lung_NAT_MD,Transcriptome
CMBL,-0.12211303,Cytosol,Lung_NAT_MD,Transcriptome
CMC2,-0.14959231,Mitochondria,Lung_NAT_MD,Transcriptome
CMPK1,-0.049016308,Cytosol,Lung_NAT_MD,Transcriptome
CMSS1,0.023761023,Nucleus,Lung_NAT_MD,Transcriptome
CMTR2,-0.02689078,Cytosol,Lung_NAT_MD,Transcriptome
CNDP2,-0.07813071,Cytosol,Lung_NAT_MD,Transcriptome
CNN2,-0.0451892,Cytosol,Lung_NAT_MD,Transcriptome
CNNM3,-0.06872901,Secretory,Lung_NAT_MD,Transcriptome
CNNM4,-0.025204606,Secretory,Lung_NAT_MD,Transcriptome
CNOT4,-0.05162882,Cytosol,Lung_NAT_MD,Transcriptome
CNP,-0.11052684,Secretory,Lung_NAT_MD,Transcriptome
CNPY3,-0.19724916,Nucleus,Lung_NAT_MD,Transcriptome
CNST,-0.035617854,Secretory,Lung_NAT_MD,Transcriptome
CNTRL,-0.05162048,Cytosol,Lung_NAT_MD,Transcriptome
COA3,0.13126965,Mitochondria,Lung_NAT_MD,Transcriptome
COA7,-0.007630752,Nucleus,Lung_NAT_MD,Transcriptome
COASY,-0.1080899,Cytosol,Lung_NAT_MD,Transcriptome
COG4,-0.13365334,Cytosol,Lung_NAT_MD,Transcriptome
COMMD4,-0.14292713,Cytosol,Lung_NAT_MD,Transcriptome
COMMD6,-0.029505005,Cytosol,Lung_NAT_MD,Transcriptome
COMTD1,0.07902438,Mitochondria,Lung_NAT_MD,Transcriptome
COPA,-0.0056100935,Cytosol,Lung_NAT_MD,Transcriptome
COPB2,-0.019475963,Cytosol,Lung_NAT_MD,Transcriptome
COPG1,-0.11996545,Cytosol,Lung_NAT_MD,Transcriptome
COPS4,-0.027341343,Cytosol,Lung_NAT_MD,Transcriptome
COPS7A,-0.14047295,Cytosol,Lung_NAT_MD,Transcriptome
COPZ1,-0.13020442,Cytosol,Lung_NAT_MD,Transcriptome
COQ3,-0.014612916,Secretory,Lung_NAT_MD,Transcriptome
COQ7,-0.023776542,Secretory,Lung_NAT_MD,Transcriptome
COQ9,0.13302357,Mitochondria,Lung_NAT_MD,Transcriptome
COX11,-0.08172478,Mitochondria,Lung_NAT_MD,Transcriptome
COX15,-0.066372745,Mitochondria,Lung_NAT_MD,Transcriptome
COX17,0.035575785,Nucleus,Lung_NAT_MD,Transcriptome
COX20,-0.16644885,Mitochondria,Lung_NAT_MD,Transcriptome
COX4I1,0.14156154,Mitochondria,Lung_NAT_MD,Transcriptome
COX5B,0.13698569,Mitochondria,Lung_NAT_MD,Transcriptome
COX6B1,0.14032207,Mitochondria,Lung_NAT_MD,Transcriptome
COX6C,0.032904297,Mitochondria,Lung_NAT_MD,Transcriptome
COX7A2,0.083560005,Mitochondria,Lung_NAT_MD,Transcriptome
COX7A2L,-0.07527033,Mitochondria,Lung_NAT_MD,Transcriptome
COX7C,0.14243318,Mitochondria,Lung_NAT_MD,Transcriptome
CPD,-0.03864972,Secretory,Lung_NAT_MD,Transcriptome
CPNE3,-0.048621524,Cytosol,Lung_NAT_MD,Transcriptome
CPOX,0.0075311325,Nucleus,Lung_NAT_MD,Transcriptome
CPSF6,0.019474713,Nucleus,Lung_NAT_MD,Transcriptome
CPT1A,0.020339211,Mitochondria,Lung_NAT_MD,Transcriptome
CPT2,0.13076407,Mitochondria,Lung_NAT_MD,Transcriptome
CRABP2,-0.12421319,Cytosol,Lung_NAT_MD,Transcriptome
CRBN,-0.034608416,Cytosol,Lung_NAT_MD,Transcriptome
CREBBP,-0.027656807,Nucleus,Lung_NAT_MD,Transcriptome
CRELD1,-0.1360934,Secretory,Lung_NAT_MD,Transcriptome
CRIM1,-0.023483558,Secretory,Lung_NAT_MD,Transcriptome
CRK,-0.046070002,Cytosol,Lung_NAT_MD,Transcriptome
CRKL,-0.08466796,Cytosol,Lung_NAT_MD,Transcriptome
CRLF3,-0.025970886,Cytosol,Lung_NAT_MD,Transcriptome
CRTAP,-0.11657452,Secretory,Lung_NAT_MD,Transcriptome
CRTC1,-0.06674828,Cytosol,Lung_NAT_MD,Transcriptome
CRTC2,-0.04852738,Cytosol,Lung_NAT_MD,Transcriptome
CRTC3,0.002515195,Cytosol,Lung_NAT_MD,Transcriptome
CSE1L,-0.036244065,Cytosol,Lung_NAT_MD,Transcriptome
CSK,-0.07574599,Cytosol,Lung_NAT_MD,Transcriptome
CSTB,-0.056886334,Cytosol,Lung_NAT_MD,Transcriptome
CSTF3,0.015221184,Nucleus,Lung_NAT_MD,Transcriptome
CTBP1,-0.14902021,Nucleus,Lung_NAT_MD,Transcriptome
CTCF,0.02013926,Nucleus,Lung_NAT_MD,Transcriptome
CTDP1,-0.084499404,Nucleus,Lung_NAT_MD,Transcriptome
CTH,-0.048231415,Cytosol,Lung_NAT_MD,Transcriptome
CTNNA1,-0.03372234,Secretory,Lung_NAT_MD,Transcriptome
CTNNB1,-0.14293955,Mitochondria,Lung_NAT_MD,Transcriptome
CTNNBIP1,-0.007650702,Cytosol,Lung_NAT_MD,Transcriptome
CTNNBL1,-0.051481884,Nucleus,Lung_NAT_MD,Transcriptome
CTNND1,-0.113622546,Mitochondria,Lung_NAT_MD,Transcriptome
CTPS1,-0.015296263,Cytosol,Lung_NAT_MD,Transcriptome
CTPS2,-0.038582284,Cytosol,Lung_NAT_MD,Transcriptome
CTR9,0.011499367,Nucleus,Lung_NAT_MD,Transcriptome
CTTNBP2NL,-0.047560453,Cytosol,Lung_NAT_MD,Transcriptome
CTU2,-0.06800887,Cytosol,Lung_NAT_MD,Transcriptome
CUEDC2,-0.14367443,Cytosol,Lung_NAT_MD,Transcriptome
CUL1,-0.046894066,Cytosol,Lung_NAT_MD,Transcriptome
CUL9,-0.067235015,Cytosol,Lung_NAT_MD,Transcriptome
CUX1,-0.0052589076,Secretory,Lung_NAT_MD,Transcriptome
CWC22,0.019788537,Nucleus,Lung_NAT_MD,Transcriptome
CXADR,-0.022298189,Secretory,Lung_NAT_MD,Transcriptome
CXXC1,-0.17282559,Nucleus,Lung_NAT_MD,Transcriptome
CXorf38,-0.023871861,Cytosol,Lung_NAT_MD,Transcriptome
CYB5A,-0.07000839,Secretory,Lung_NAT_MD,Transcriptome
CYB5B,-0.0013125234,Secretory,Lung_NAT_MD,Transcriptome
CYB5R3,-0.090249956,Secretory,Lung_NAT_MD,Transcriptome
CYB5R4,-0.03967357,Cytosol,Lung_NAT_MD,Transcriptome
CYC1,0.102749854,Mitochondria,Lung_NAT_MD,Transcriptome
CYP20A1,-0.022700628,Secretory,Lung_NAT_MD,Transcriptome
CYP51A1,-0.032967523,Secretory,Lung_NAT_MD,Transcriptome
CYTH1,0.0063288556,Cytosol,Lung_NAT_MD,Transcriptome
CYTH3,-0.04456928,Cytosol,Lung_NAT_MD,Transcriptome
DAAM1,-0.026954383,Secretory,Lung_NAT_MD,Transcriptome
DAG1,-0.018098364,Secretory,Lung_NAT_MD,Transcriptome
DAGLB,-0.07034151,Secretory,Lung_NAT_MD,Transcriptome
DBI,-0.035607453,Cytosol,Lung_NAT_MD,Transcriptome
DBNL,-0.098576345,Cytosol,Lung_NAT_MD,Transcriptome
DCAF13,0.015864924,Nucleus,Lung_NAT_MD,Transcriptome
DCBLD2,-0.017577862,Secretory,Lung_NAT_MD,Transcriptome
DCTD,-0.14680682,Cytosol,Lung_NAT_MD,Transcriptome
DCTN1,-0.06547376,Cytosol,Lung_NAT_MD,Transcriptome
DCTN2,-0.028320579,Cytosol,Lung_NAT_MD,Transcriptome
DCTN4,-0.047833323,Cytosol,Lung_NAT_MD,Transcriptome
DCTN5,-0.13909213,Cytosol,Lung_NAT_MD,Transcriptome
DCTN6,-0.050288327,Cytosol,Lung_NAT_MD,Transcriptome
DCTPP1,-0.13193426,Cytosol,Lung_NAT_MD,Transcriptome
DCUN1D1,-0.049416162,Cytosol,Lung_NAT_MD,Transcriptome
DCUN1D3,-0.03408429,Secretory,Lung_NAT_MD,Transcriptome
DDAH1,-0.048128247,Cytosol,Lung_NAT_MD,Transcriptome
DDB2,-0.2098804,Nucleus,Lung_NAT_MD,Transcriptome
DDHD2,-0.041104384,Cytosol,Lung_NAT_MD,Transcriptome
DDI2,-0.030661684,Cytosol,Lung_NAT_MD,Transcriptome
DDOST,-0.16079405,Secretory,Lung_NAT_MD,Transcriptome
DDR1,-0.04113431,Secretory,Lung_NAT_MD,Transcriptome
DDRGK1,-0.1383257,Secretory,Lung_NAT_MD,Transcriptome
DDX10,0.018407483,Nucleus,Lung_NAT_MD,Transcriptome
DDX18,0.028967194,Nucleus,Lung_NAT_MD,Transcriptome
DDX20,0.011251232,Nucleus,Lung_NAT_MD,Transcriptome
DDX24,0.019311467,Nucleus,Lung_NAT_MD,Transcriptome
DDX28,-0.12520511,Secretory,Lung_NAT_MD,Transcriptome
DDX31,-0.0424169,Nucleus,Lung_NAT_MD,Transcriptome
DDX39A,-0.0078541115,Nucleus,Lung_NAT_MD,Transcriptome
DDX39B,-0.037225403,Nucleus,Lung_NAT_MD,Transcriptome
DDX47,0.03429611,Nucleus,Lung_NAT_MD,Transcriptome
DDX49,-0.20531267,Nucleus,Lung_NAT_MD,Transcriptome
DDX5,0.036224887,Nucleus,Lung_NAT_MD,Transcriptome
DDX50,0.010444568,Nucleus,Lung_NAT_MD,Transcriptome
DDX51,-0.092348166,Nucleus,Lung_NAT_MD,Transcriptome
DDX52,0.01837638,Nucleus,Lung_NAT_MD,Transcriptome
DDX55,-0.18425556,Nucleus,Lung_NAT_MD,Transcriptome
DDX56,-0.16165872,Nucleus,Lung_NAT_MD,Transcriptome
DEGS1,-0.008851885,Secretory,Lung_NAT_MD,Transcriptome
DENND4C,0.0012229226,Cytosol,Lung_NAT_MD,Transcriptome
DENR,-0.02886216,Cytosol,Lung_NAT_MD,Transcriptome
DEPDC5,-0.0823089,Cytosol,Lung_NAT_MD,Transcriptome
DERL2,-0.009631913,Secretory,Lung_NAT_MD,Transcriptome
DFFA,-0.019592388,Cytosol,Lung_NAT_MD,Transcriptome
DGCR8,-0.08932668,Nucleus,Lung_NAT_MD,Transcriptome
DHCR24,-0.052595425,Secretory,Lung_NAT_MD,Transcriptome
DHCR7,-0.054573987,Secretory,Lung_NAT_MD,Transcriptome
DHFR,-0.01878562,Cytosol,Lung_NAT_MD,Transcriptome
DHODH,0.10919059,Mitochondria,Lung_NAT_MD,Transcriptome
DHRS1,-0.115815476,Secretory,Lung_NAT_MD,Transcriptome
DHRS3,-0.12895758,Secretory,Lung_NAT_MD,Transcriptome
DHRS7,-0.09780715,Secretory,Lung_NAT_MD,Transcriptome
DHRSX,-0.08479814,Secretory,Lung_NAT_MD,Transcriptome
DHX16,-0.14441767,Nucleus,Lung_NAT_MD,Transcriptome
DHX30,-0.09777366,Secretory,Lung_NAT_MD,Transcriptome
DHX33,-0.038623605,Nucleus,Lung_NAT_MD,Transcriptome
DHX36,0.027510177,Nucleus,Lung_NAT_MD,Transcriptome
DHX37,-0.14013538,Nucleus,Lung_NAT_MD,Transcriptome
DHX40,0.020362282,Nucleus,Lung_NAT_MD,Transcriptome
DHX9,0.032601595,Nucleus,Lung_NAT_MD,Transcriptome
DIABLO,0.007236908,Nucleus,Lung_NAT_MD,Transcriptome
DIAPH1,-0.0056358613,Cytosol,Lung_NAT_MD,Transcriptome
DIDO1,-0.03771486,Nucleus,Lung_NAT_MD,Transcriptome
DIMT1,0.00773591,Nucleus,Lung_NAT_MD,Transcriptome
DIP2A,-0.051809173,Cytosol,Lung_NAT_MD,Transcriptome
DIP2B,-0.047272567,Cytosol,Lung_NAT_MD,Transcriptome
DIS3L,-0.025249016,Cytosol,Lung_NAT_MD,Transcriptome
DIS3L2,0.0039603,Cytosol,Lung_NAT_MD,Transcriptome
DKC1,-0.007365729,Nucleus,Lung_NAT_MD,Transcriptome
DLAT,0.002035,Secretory,Lung_NAT_MD,Transcriptome
DLG1,-0.12486825,Mitochondria,Lung_NAT_MD,Transcriptome
DLG5,-0.033219635,Secretory,Lung_NAT_MD,Transcriptome
DLGAP5,-0.09060264,Cytosol,Lung_NAT_MD,Transcriptome
DNAAF2,-0.14000182,Cytosol,Lung_NAT_MD,Transcriptome
DNAJA3,0.13320872,Mitochondria,Lung_NAT_MD,Transcriptome
DNAJB11,-0.01706247,Secretory,Lung_NAT_MD,Transcriptome
DNAJB12,-0.038255807,Secretory,Lung_NAT_MD,Transcriptome
DNAJB14,-0.021284336,Secretory,Lung_NAT_MD,Transcriptome
DNAJB4,-0.05037552,Cytosol,Lung_NAT_MD,Transcriptome
DNAJC1,-0.030120041,Secretory,Lung_NAT_MD,Transcriptome
DNAJC10,-0.013471092,Secretory,Lung_NAT_MD,Transcriptome
DNAJC11,0.06691135,Mitochondria,Lung_NAT_MD,Transcriptome
DNAJC13,-0.015710887,Secretory,Lung_NAT_MD,Transcriptome
DNAJC16,-0.017291337,Secretory,Lung_NAT_MD,Transcriptome
DNAJC19,-0.052555967,Mitochondria,Lung_NAT_MD,Transcriptome
DNAJC25,-0.02916427,Secretory,Lung_NAT_MD,Transcriptome
DNAJC3,-0.021948857,Secretory,Lung_NAT_MD,Transcriptome
DNAJC5,-0.10597904,Secretory,Lung_NAT_MD,Transcriptome
DNAJC7,0.0074701286,Cytosol,Lung_NAT_MD,Transcriptome
DNM2,-0.0036753456,Cytosol,Lung_NAT_MD,Transcriptome
DNMBP,-0.00951878,Cytosol,Lung_NAT_MD,Transcriptome
DNTTIP1,-0.05108897,Nucleus,Lung_NAT_MD,Transcriptome
DNTTIP2,0.029664382,Nucleus,Lung_NAT_MD,Transcriptome
DOCK9,-0.027324393,Secretory,Lung_NAT_MD,Transcriptome
DOHH,-0.102582775,Cytosol,Lung_NAT_MD,Transcriptome
DPF2,-0.16592392,Nucleus,Lung_NAT_MD,Transcriptome
DPH2,-0.09272902,Cytosol,Lung_NAT_MD,Transcriptome
DPH3,-0.043957323,Cytosol,Lung_NAT_MD,Transcriptome
DPH5,-0.02542599,Cytosol,Lung_NAT_MD,Transcriptome
DPH7,-0.09808876,Cytosol,Lung_NAT_MD,Transcriptome
DPM1,-0.03481672,Secretory,Lung_NAT_MD,Transcriptome
DPM3,-0.13117485,Secretory,Lung_NAT_MD,Transcriptome
DPP3,-0.09075766,Cytosol,Lung_NAT_MD,Transcriptome
DPY19L1,-0.034824274,Secretory,Lung_NAT_MD,Transcriptome
DPY19L3,-0.023066247,Secretory,Lung_NAT_MD,Transcriptome
DPYD,-0.019034859,Cytosol,Lung_NAT_MD,Transcriptome
DRG2,-0.10086576,Cytosol,Lung_NAT_MD,Transcriptome
DROSHA,0.023598023,Nucleus,Lung_NAT_MD,Transcriptome
DSTN,-0.050848935,Cytosol,Lung_NAT_MD,Transcriptome
DTD1,-0.13960071,Cytosol,Lung_NAT_MD,Transcriptome
DTNB,0.13201593,Mitochondria,Lung_NAT_MD,Transcriptome
DTNBP1,-0.002924784,Cytosol,Lung_NAT_MD,Transcriptome
DTYMK,-0.13829035,Cytosol,Lung_NAT_MD,Transcriptome
DUSP12,-0.026496647,Cytosol,Lung_NAT_MD,Transcriptome
DUSP14,-0.028382977,Cytosol,Lung_NAT_MD,Transcriptome
DUSP3,-0.04151238,Cytosol,Lung_NAT_MD,Transcriptome
DVL2,-0.08906782,Cytosol,Lung_NAT_MD,Transcriptome
DYNC1H1,0.0040222905,Cytosol,Lung_NAT_MD,Transcriptome
DYNC1I2,-0.04540955,Cytosol,Lung_NAT_MD,Transcriptome
DYNC1LI1,-0.045100946,Cytosol,Lung_NAT_MD,Transcriptome
DYNC1LI2,-0.045742005,Cytosol,Lung_NAT_MD,Transcriptome
DYNLRB1,-0.11206821,Cytosol,Lung_NAT_MD,Transcriptome
DYNLT3,-0.05113179,Cytosol,Lung_NAT_MD,Transcriptome
DYRK1A,-0.051964927,Cytosol,Lung_NAT_MD,Transcriptome
EBAG9,-0.01691205,Secretory,Lung_NAT_MD,Transcriptome
EBNA1BP2,0.009104258,Nucleus,Lung_NAT_MD,Transcriptome
ECD,-0.03719972,Cytosol,Lung_NAT_MD,Transcriptome
ECE1,-0.014514944,Secretory,Lung_NAT_MD,Transcriptome
ECI2,-0.006516699,Secretory,Lung_NAT_MD,Transcriptome
ECSIT,0.09977057,Mitochondria,Lung_NAT_MD,Transcriptome
ECT2,-0.012681351,Secretory,Lung_NAT_MD,Transcriptome
EDEM2,-0.10817475,Secretory,Lung_NAT_MD,Transcriptome
EDEM3,-0.021063501,Secretory,Lung_NAT_MD,Transcriptome
EDF1,-0.1446179,Cytosol,Lung_NAT_MD,Transcriptome
EEF1A1,-0.1367195,Cytosol,Lung_NAT_MD,Transcriptome
EEF1B2,-0.13652812,Cytosol,Lung_NAT_MD,Transcriptome
EEF1D,-0.025905645,Cytosol,Lung_NAT_MD,Transcriptome
EEF2,-0.1439833,Cytosol,Lung_NAT_MD,Transcriptome
EEF2K,-0.049078435,Cytosol,Lung_NAT_MD,Transcriptome
EFNB1,-0.013128716,Secretory,Lung_NAT_MD,Transcriptome
EFR3A,-0.019172072,Secretory,Lung_NAT_MD,Transcriptome
EGFR,-0.03406854,Secretory,Lung_NAT_MD,Transcriptome
EHBP1,-0.046371687,Cytosol,Lung_NAT_MD,Transcriptome
EIF1AD,0.008334906,Cytosol,Lung_NAT_MD,Transcriptome
EIF2AK3,-0.024068456,Secretory,Lung_NAT_MD,Transcriptome
EIF2AK4,-0.005570601,Cytosol,Lung_NAT_MD,Transcriptome
EIF2B1,-0.01776591,Cytosol,Lung_NAT_MD,Transcriptome
EIF4EBP2,-0.03450866,Cytosol,Lung_NAT_MD,Transcriptome
EIF4H,-0.0165626,Cytosol,Lung_NAT_MD,Transcriptome
EIF6,-0.116466545,Cytosol,Lung_NAT_MD,Transcriptome
ELAVL1,0.013844367,Nucleus,Lung_NAT_MD,Transcriptome
ELMO2,-0.11298442,Cytosol,Lung_NAT_MD,Transcriptome
ELMOD2,-0.018105522,Secretory,Lung_NAT_MD,Transcriptome
ELOVL1,-0.14779368,Secretory,Lung_NAT_MD,Transcriptome
ELP4,-0.04361859,Cytosol,Lung_NAT_MD,Transcriptome
EMC1,-0.011756859,Secretory,Lung_NAT_MD,Transcriptome
EMC10,-0.1413584,Secretory,Lung_NAT_MD,Transcriptome
EMC3,-0.06767305,Secretory,Lung_NAT_MD,Transcriptome
EMC4,-0.13670455,Secretory,Lung_NAT_MD,Transcriptome
EMC7,-0.0031062895,Secretory,Lung_NAT_MD,Transcriptome
EMC8,-0.102438815,Secretory,Lung_NAT_MD,Transcriptome
EMD,-0.008019639,Secretory,Lung_NAT_MD,Transcriptome
EML3,-0.04349882,Cytosol,Lung_NAT_MD,Transcriptome
EML4,0.008906084,Cytosol,Lung_NAT_MD,Transcriptome
ENAH,-0.047803257,Cytosol,Lung_NAT_MD,Transcriptome
ENDOD1,-0.018350314,Secretory,Lung_NAT_MD,Transcriptome
ENDOG,-0.16849028,Nucleus,Lung_NAT_MD,Transcriptome
ENO1,-0.08030361,Cytosol,Lung_NAT_MD,Transcriptome
ENO3,-0.117863774,Cytosol,Lung_NAT_MD,Transcriptome
ENOPH1,4.771494e-05,Cytosol,Lung_NAT_MD,Transcriptome
ENSA,-0.022779543,Cytosol,Lung_NAT_MD,Transcriptome
EPB41,-0.15966128,Mitochondria,Lung_NAT_MD,Transcriptome
EPB41L5,-0.022193596,Secretory,Lung_NAT_MD,Transcriptome
EPHA2,-0.02638403,Secretory,Lung_NAT_MD,Transcriptome
EPHB2,-0.1508633,Secretory,Lung_NAT_MD,Transcriptome
EPHB4,-0.037418306,Secretory,Lung_NAT_MD,Transcriptome
EPHX1,-0.07039816,Secretory,Lung_NAT_MD,Transcriptome
ERAL1,0.12999733,Mitochondria,Lung_NAT_MD,Transcriptome
ERBB2,-0.059117056,Secretory,Lung_NAT_MD,Transcriptome
ERC1,0.003833444,Cytosol,Lung_NAT_MD,Transcriptome
ERCC6L,-0.020688403,Cytosol,Lung_NAT_MD,Transcriptome
ERF,-0.014806124,Cytosol,Lung_NAT_MD,Transcriptome
ERGIC1,-0.04580325,Secretory,Lung_NAT_MD,Transcriptome
ERGIC2,-0.0196397,Secretory,Lung_NAT_MD,Transcriptome
ERGIC3,-0.15453677,Secretory,Lung_NAT_MD,Transcriptome
ERLEC1,-0.011684091,Secretory,Lung_NAT_MD,Transcriptome
ERLIN1,-0.015919816,Secretory,Lung_NAT_MD,Transcriptome
ERLIN2,-0.014443565,Secretory,Lung_NAT_MD,Transcriptome
ERMP1,-0.023146559,Secretory,Lung_NAT_MD,Transcriptome
ERP29,-0.1131054,Nucleus,Lung_NAT_MD,Transcriptome
ESCO1,0.017855186,Nucleus,Lung_NAT_MD,Transcriptome
ESF1,0.01534282,Nucleus,Lung_NAT_MD,Transcriptome
ESRRA,-0.18053754,Nucleus,Lung_NAT_MD,Transcriptome
ESYT1,-0.106333606,Secretory,Lung_NAT_MD,Transcriptome
ESYT2,-0.0338522,Secretory,Lung_NAT_MD,Transcriptome
ETF1,-0.037550557,Cytosol,Lung_NAT_MD,Transcriptome
ETFA,-0.03545263,Mitochondria,Lung_NAT_MD,Transcriptome
ETFDH,-0.12212812,Mitochondria,Lung_NAT_MD,Transcriptome
EXD2,-0.06216702,Mitochondria,Lung_NAT_MD,Transcriptome
EXOG,-0.09683864,Mitochondria,Lung_NAT_MD,Transcriptome
EXOSC10,-0.13053365,Nucleus,Lung_NAT_MD,Transcriptome
EXOSC3,0.012348264,Nucleus,Lung_NAT_MD,Transcriptome
EXOSC5,-0.21371979,Nucleus,Lung_NAT_MD,Transcriptome
EXOSC9,0.012327619,Nucleus,Lung_NAT_MD,Transcriptome
EXT2,-0.09178375,Secretory,Lung_NAT_MD,Transcriptome
EXTL3,-0.06961449,Secretory,Lung_NAT_MD,Transcriptome
EZR,-0.03072074,Cytosol,Lung_NAT_MD,Transcriptome
FADS1,-0.030583432,Secretory,Lung_NAT_MD,Transcriptome
FAF2,-0.029212432,Secretory,Lung_NAT_MD,Transcriptome
FAH,-0.11045397,Cytosol,Lung_NAT_MD,Transcriptome
FAIM,-0.0012721362,Cytosol,Lung_NAT_MD,Transcriptome
FAM107B,-0.04943132,Cytosol,Lung_NAT_MD,Transcriptome
FAM111A,0.013046199,Nucleus,Lung_NAT_MD,Transcriptome
